"# dataset_X - Shape: torch.Size([1000, 64])"
# Dtype: torch.float32
# Device: cpu
# Exported: 2025-10-26T18:09:43.937887

dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
1.8572852611541748,1.3689849376678467,0.7440004944801331,-2.0479023456573486,0.15477830171585083,-1.130203366279602,-0.46521255373954773,-0.8497868776321411,-0.9174239039421082,1.798176884651184,-0.8699601888656616,-0.8883281350135803,-2.2930550575256348,-0.157673180103302,-0.7632426619529724,0.821213960647583,1.4192602634429932,-0.39994102716445923,-0.8780602216720581,0.1153709888458252,-0.4131917953491211,1.1819978952407837,1.0178450345993042,1.6445279121398926,0.9687385559082031,0.3350684642791748,0.1615583896636963,0.6206680536270142,-1.4585530757904053,-0.4821365475654602,-0.7820184230804443,1.7761136293411255,-1.0378730297088623,-1.3905830383300781,-1.2875539064407349,1.7698477506637573,-0.3184083104133606,-0.6736397743225098,0.48809248208999634,-1.253049373626709,-2.2773852348327637,-0.011858940124511719,-1.7946988344192505,-0.6239768266677856,-1.4272146224975586,1.1674894094467163,-1.5075552463531494,0.05496475100517273,-1.0764238834381104,-0.6950814127922058,1.0397816896438599,0.7625362873077393,0.38608941435813904,0.6617354154586792,-0.1949925422668457,0.20739996433258057,-1.3817216157913208,0.6442996263504028,-0.1742815375328064,0.6084017753601074,-0.033345937728881836,1.444586157798767,-1.280802607536316,1.8030098676681519
0.7483488321304321,1.8085918426513672,2.3435099124908447,0.796245813369751,0.8256363272666931,-0.19242092967033386,-2.4550557136535645,0.6669300198554993,0.023528069257736206,0.8129369020462036,0.477104514837265,0.506680428981781,0.8096393942832947,-0.45581966638565063,-3.4175214767456055,-0.3969665467739105,0.7798221707344055,-0.5416085124015808,-1.191956877708435,-0.6025741100311279,0.7760705351829529,0.9477983713150024,0.9605855941772461,-0.029464002698659897,0.8024834394454956,-1.533037781715393,-0.6124796867370605,0.06397640705108643,-1.4825797080993652,-0.9192007780075073,1.237099289894104,0.6486197710037231,-2.0385093688964844,0.3781299293041229,0.5633513331413269,-0.3935689628124237,1.090970516204834,-0.26282238960266113,1.2598049640655518,-0.6087117791175842,-0.566875696182251,1.1078824996948242,-0.12128818035125732,0.39387786388397217,0.3369061350822449,1.020890712738037,-0.23862649500370026,-1.330147624015808,-1.9988563060760498,-0.2011866569519043,-0.2476692795753479,-0.03790530562400818,0.2889680862426758,0.10381972789764404,-0.26419106125831604,-0.2643676996231079,0.502570390701294,0.18263188004493713,0.13229307532310486,0.7768554091453552,1.782766580581665,0.19700054824352264,2.1308043003082275,0.2953428030014038
1.314281702041626,1.0835399627685547,-1.3231724500656128,-1.3264957666397095,-0.5791862607002258,1.972670316696167,0.2951323390007019,1.01078462600708,1.4073517322540283,-0.08580319583415985,-1.8994686603546143,0.16073930263519287,0.20824387669563293,1.1357662677764893,0.18368810415267944,0.674706220626831,-0.8478814363479614,1.8314049243927002,1.2964179515838623,2.1589467525482178,0.41336044669151306,-0.6626484394073486,-0.4067639112472534,-0.3121589720249176,1.0617563724517822,0.5343145728111267,-0.3197123408317566,1.8045496940612793,-1.5733973979949951,-0.5287999510765076,-1.747556209564209,0.8031304478645325,-1.5602089166641235,0.9871000051498413,-0.6096014380455017,-0.5617696642875671,0.20175382494926453,-0.2396213412284851,0.7593421339988708,-0.9919468760490417,-0.9938473701477051,1.4105204343795776,1.5319222211837769,-0.5453874468803406,-1.6884323358535767,0.5668150782585144,1.4793530702590942,1.0963668823242188,0.3967052102088928,0.9171757102012634,-0.5447722673416138,-0.1702406108379364,-1.8095877170562744,-0.5090634822845459,-1.9487720727920532,-0.6861744523048401,-0.4964209794998169,-1.696144938468933,-1.741236925125122,0.37320268154144287,0.7859499454498291,-0.14686521887779236,0.41319045424461365,0.6375739574432373
1.2841757535934448,-1.3931705951690674,0.618303120136261,-0.4783981442451477,-1.6188009977340698,0.3597986400127411,0.2540758550167084,1.7583186626434326,-0.2674923539161682,1.9113218784332275,0.017347097396850586,-0.7339260578155518,-0.5478860139846802,0.9357781410217285,0.963268518447876,0.7113056182861328,-1.0545481443405151,-2.174994468688965,-0.7199643850326538,-1.006277322769165,-0.6382750272750854,0.8059905767440796,0.17103883624076843,-1.8271117210388184,-0.6306616067886353,1.8216813802719116,-1.5294742584228516,1.5241049528121948,0.8455444574356079,0.16117918491363525,1.136803388595581,2.442514657974243,-0.31586953997612,1.6472028493881226,0.10597436875104904,-0.5250629186630249,-1.3358588218688965,0.26945313811302185,-0.20978638529777527,2.4906296730041504,-1.6672886610031128,0.18287193775177002,-2.8059372901916504,-1.56111741065979,-0.6954096555709839,1.1183360815048218,-0.37017107009887695,0.12674540281295776,-0.3974936604499817,0.9425168037414551,0.08939653635025024,-0.1995471715927124,-0.14783447980880737,0.4873984754085541,-0.4500364363193512,2.2945008277893066,1.4664888381958008,-0.256137490272522,0.6811738014221191,1.0309617519378662,0.7992173433303833,0.1681177318096161,0.6466699838638306,-0.5913536548614502
-1.3822664022445679,1.5157382488250732,-1.381740927696228,-1.337585687637329,-1.0000569820404053,0.4371848404407501,-1.5254912376403809,0.17105329036712646,-1.4030487537384033,0.18001851439476013,1.1356821060180664,0.11952391266822815,1.540494441986084,0.4324972331523895,-3.1887145042419434,0.371733158826828,-0.6103478670120239,0.4229368567466736,-2.436227321624756,-0.04120299220085144,0.11768950521945953,-0.32381945848464966,1.5286927223205566,-0.02318495884537697,1.2515122890472412,0.8858397006988525,1.1656996011734009,0.44097137451171875,0.6543076038360596,1.0651315450668335,0.17145100235939026,0.12845109403133392,1.444329023361206,-1.1249499320983887,-0.763153076171875,-0.8632410764694214,0.13659748435020447,-0.9753240346908569,-0.5220838189125061,-0.20612040162086487,1.6391353607177734,0.6090426445007324,0.41039252281188965,0.9276483058929443,0.04023110121488571,-0.150636687874794,1.1059885025024414,-0.3132743835449219,-0.13802430033683777,-0.8128297924995422,1.1852128505706787,-1.4735069274902344,0.016425132751464844,1.25875985622406,-2.1816344261169434,-2.079176187515259,0.695142388343811,-2.184967041015625,-0.13432583212852478,-1.0281537771224976,-0.07696592807769775,-0.19817295670509338,2.615687608718872,-1.0985381603240967
0.4823514223098755,-1.0007646083831787,1.320452094078064,-1.6063778400421143,0.8933489322662354,0.8531450033187866,0.39044851064682007,0.9988777041435242,0.17891748249530792,0.8619188070297241,-1.7979449033737183,-1.1853264570236206,1.144236445426941,-0.1530948281288147,-0.5970566272735596,-0.747814953327179,0.8545427322387695,-0.19404669106006622,0.749498188495636,0.02128792554140091,0.41397833824157715,0.9743830561637878,-0.4590855538845062,0.7980707287788391,0.6096972227096558,2.221299648284912,-0.0382373221218586,0.6857178807258606,1.9769961833953857,-0.2225765883922577,-0.9697866439819336,-0.47609633207321167,-1.8371156454086304,-0.04485952854156494,-0.07211665064096451,-1.70796537399292,0.11659011244773865,-0.8287138938903809,-0.44448232650756836,1.739469051361084,0.7285410165786743,1.9674553871154785,-0.2996430993080139,-0.21376541256904602,-1.0215175151824951,-0.7600069642066956,-0.5180190801620483,2.658087968826294,0.1111457347869873,0.7615113258361816,2.2392430305480957,1.7885587215423584,0.8568915724754333,0.9807955622673035,0.4183720648288727,0.3237895965576172,-0.08893299102783203,-0.6146653890609741,-0.3195672631263733,-0.21630358695983887,-0.6012157797813416,0.6088000535964966,-0.3394394814968109,-0.7349478006362915
-0.030411064624786377,0.8779135942459106,-0.08417069911956787,0.43940168619155884,1.9492933750152588,-0.9341761469841003,-2.0017848014831543,-0.7107053399085999,-0.789432942867279,-2.199310779571533,0.08916369080543518,0.923964262008667,1.2220816612243652,-0.146070197224617,-2.018742561340332,1.1782013177871704,0.7936539649963379,-1.267014503479004,-0.6114704608917236,-0.4247095286846161,1.202246904373169,0.2805338203907013,-0.027902215719223022,-0.11991003155708313,1.0031373500823975,-2.6338586807250977,1.4241151809692383,0.6057515740394592,0.09790381789207458,-0.3677733540534973,-0.2908172905445099,0.9418615102767944,1.1549102067947388,-1.4344606399536133,-0.7373172640800476,0.1779680848121643,-0.02000543475151062,-1.4547134637832642,0.14668595790863037,-1.8042981624603271,-0.8649356365203857,-0.3851703703403473,-0.21176490187644958,0.35696718096733093,1.1068143844604492,-0.8787151575088501,-0.7524077892303467,-0.3362540006637573,-1.0358264446258545,1.0377612113952637,-0.11035630106925964,0.9050177335739136,0.4113098382949829,-0.035223379731178284,0.7934344410896301,0.25069600343704224,1.20515775680542,-1.3711392879486084,0.03756147623062134,-1.1575965881347656,0.584571361541748,1.0465835332870483,2.1715312004089355,-0.8623697757720947
-1.8740968704223633,0.015251696109771729,-1.3461763858795166,-0.10843374580144882,-0.8726632595062256,-0.9800563454627991,-0.8667508363723755,1.2312073707580566,0.7978415489196777,-0.3215295970439911,0.05508354306221008,0.31137773394584656,-0.6558964252471924,-1.0557265281677246,-1.6052649021148682,1.3375242948532104,0.8567199110984802,-1.8374488353729248,-0.15899749100208282,-0.4148000478744507,-0.6305305361747742,1.5611820220947266,-0.9868224859237671,-0.9126405715942383,-1.2923864126205444,1.0469248294830322,0.6664482355117798,-0.7013550996780396,3.370083808898926,2.614962577819824,2.150481700897217,-0.3351712226867676,1.3103300333023071,0.8316761255264282,-0.4484157860279083,-0.07363688945770264,-1.271296739578247,-0.43260514736175537,-2.25673246383667,-0.5347874164581299,-2.045606851577759,1.0160003900527954,-1.3051797151565552,-1.6226154565811157,-1.1617848873138428,1.0096557140350342,-0.18029817938804626,-0.3276976943016052,1.711578130722046,0.33489811420440674,1.2777758836746216,-0.5671709775924683,-0.02853262424468994,-0.13271290063858032,-1.3790522813796997,2.795936107635498,-0.752794623374939,-2.107975959777832,0.5368672013282776,1.3378132581710815,0.8809324502944946,0.0257987380027771,-0.19801977276802063,-0.2958340644836426
-1.2244198322296143,0.11773955821990967,-0.7763129472732544,-0.048707857728004456,0.9576419591903687,0.6795858144760132,-0.5115889310836792,-1.474663257598877,0.7478097677230835,-0.633337676525116,-0.8060725927352905,-0.011995077133178711,-2.1736068725585938,-0.18830746412277222,-2.304347276687622,-0.4122304916381836,1.223637342453003,-1.6114312410354614,1.3724027872085571,0.22606292366981506,-0.2460845708847046,-2.1217598915100098,-1.0324093103408813,-0.3118476867675781,0.13967595994472504,-0.5148227214813232,1.669257640838623,-0.8274836540222168,1.1673874855041504,0.2926589250564575,2.3006229400634766,-0.8074153661727905,-0.993091344833374,0.6709744930267334,-1.153486728668213,0.7218140363693237,-0.29682937264442444,-1.479499101638794,0.27650296688079834,1.534088373184204,2.059854507446289,-1.4074890613555908,1.3421382904052734,2.5620079040527344,-1.5663700103759766,-0.11703979969024658,-0.38339269161224365,0.29445138573646545,2.008497953414917,3.460099220275879,0.23040635883808136,0.7737568616867065,0.11268255859613419,-0.681352436542511,0.06681525707244873,-0.7485337257385254,-0.04945075511932373,0.3763980269432068,1.29779052734375,0.023604080080986023,1.0003244876861572,0.6608875393867493,-0.46184635162353516,0.8427162170410156
-1.5000001192092896,-0.16872155666351318,0.32107484340667725,-0.5084378123283386,-1.310889482498169,-0.2566630244255066,-1.8407161235809326,1.5737643241882324,-0.2843782603740692,-0.9980247020721436,1.159365177154541,0.11427904665470123,-0.07765929400920868,-0.06827084720134735,-2.4166595935821533,-0.6003732681274414,0.8302305936813354,-0.11760486662387848,0.8968482613563538,-0.1807655245065689,-0.6686744093894958,0.7361716032028198,0.6244316697120667,-1.1944679021835327,0.5566940903663635,-2.251408576965332,0.5640992522239685,-0.09955638647079468,0.8774871230125427,0.06835688650608063,1.6721935272216797,0.7918984293937683,-1.4026179313659668,2.2160348892211914,-1.1416264772415161,0.24389874935150146,0.009950369596481323,-3.1640262603759766,1.487460970878601,0.06411479413509369,-1.2299494743347168,2.00406551361084,1.0745227336883545,0.1368226408958435,0.503042459487915,0.11607548594474792,0.526482105255127,0.1526782512664795,-0.9556134939193726,0.41955721378326416,-0.35005295276641846,-0.9473025798797607,-0.2957320809364319,0.08377149701118469,0.6882272362709045,-1.370919942855835,-0.5685557723045349,-0.44713065028190613,0.8123683929443359,1.5107336044311523,0.7316530346870422,1.3014328479766846,1.6428658962249756,0.3904334604740143
