"# weights_layers.0.weight - Shape: torch.Size([128, 64])"
# Dtype: torch.float32
# Device: cpu
# Exported: 2025-10-26T18:09:44.277763

dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
0.10919123142957687,-0.10728714615106583,-0.12759602069854736,0.008475425653159618,-0.031200015917420387,-0.11720279604196548,-0.07759581506252289,0.07716812938451767,0.06091299280524254,0.043699007481336594,0.061864133924245834,0.06773526966571808,0.0769767314195633,-0.0129749346524477,-0.012493195943534374,0.13284118473529816,0.0035820533521473408,-0.02320055663585663,0.09682198613882065,0.07493804395198822,0.00429648207500577,0.07734568417072296,0.11686356365680695,-0.01250272337347269,-0.05226590856909752,0.034281808882951736,0.1237315684556961,-0.06183979660272598,-0.11772723495960236,-0.05572034791111946,0.0210574921220541,-0.10719695687294006,-0.08073057234287262,0.02143612690269947,0.11339922994375229,0.06446793675422668,0.0849122628569603,0.04182581603527069,0.027513129636645317,0.11005305498838425,-0.03137432411313057,-0.017469169571995735,0.02080691233277321,0.02087160013616085,-0.006125838961452246,-0.04416407272219658,0.10115658491849899,0.07883111387491226,-0.09929893910884857,0.015435531735420227,-0.12489458918571472,0.10710591822862625,0.05486644431948662,0.06338699162006378,0.1310385763645172,0.09508718550205231,0.06517968326807022,-0.043817490339279175,-0.010365989059209824,0.072736956179142,0.10641618818044662,-0.04296927526593208,0.11695113033056259,0.07940445095300674
0.10239120572805405,-0.014678062871098518,0.0006951943505555391,-0.07012756168842316,-0.11460360884666443,-0.01713360659778118,0.025489524006843567,-0.08928661793470383,0.0372261106967926,-0.11927984654903412,-0.1098598763346672,0.1211247369647026,-0.0987999439239502,-0.006887494120746851,-0.04006282612681389,0.052580464631319046,0.026424698531627655,-0.053256236016750336,-0.0716099813580513,-0.10006455332040787,-0.03628331795334816,0.07188130170106888,-0.025571759790182114,-0.09099115431308746,0.02673649974167347,-0.12358306348323822,-0.11535513401031494,0.06460703909397125,-0.11995144933462143,0.005245535634458065,-0.07953052222728729,0.10119349509477615,-0.0771368071436882,-0.1235426515340805,0.08905584365129471,0.003543092869222164,-0.08823784440755844,0.0656549334526062,-0.10129915922880173,0.04854085296392441,-0.05996541678905487,0.0761939138174057,0.07266722619533539,-0.021096808835864067,0.10964684188365936,0.011598393321037292,-0.0010744001483544707,0.10186342149972916,0.07119332253932953,-0.06588584184646606,0.05664987117052078,-0.08014903962612152,0.01712929829955101,-0.10962771624326706,0.07251513004302979,-0.11403205990791321,-0.02740664780139923,0.0807802826166153,-0.041097186505794525,0.13167400658130646,0.030419236049056053,0.0001796436554286629,0.0638670101761818,-0.08038700371980667
0.055518925189971924,-0.13174177706241608,0.045073602348566055,-0.025844022631645203,0.10662811249494553,-0.021338853985071182,0.02360706403851509,-0.10453954339027405,0.07885544747114182,-0.11540459841489792,0.06626022607088089,0.02854360267519951,0.10755236446857452,0.11513591557741165,0.020288677886128426,-0.10966473072767258,0.10822176933288574,-0.06256554275751114,-0.09548844397068024,0.05690964311361313,-0.06133008003234863,0.08046743273735046,0.08914102613925934,-0.030365269631147385,-0.01763436757028103,-0.02334960736334324,-0.04553462564945221,-0.10178030282258987,-0.021353216841816902,0.13158440589904785,0.08067528903484344,0.04107647016644478,-0.08966522663831711,0.041146449744701385,-0.021822355687618256,-0.06428512930870056,0.05003941059112549,-0.06015408784151077,0.019529519602656364,-0.031560126692056656,-0.11173638701438904,0.07721027731895447,0.00358252483420074,0.06802045553922653,-0.03231355547904968,0.018497690558433533,-0.06671091169118881,0.08065992593765259,-0.06028449162840843,0.029225662350654602,0.11989986896514893,-0.10671333223581314,-0.06477196514606476,0.06673985719680786,-0.02833239547908306,-0.0428045354783535,-0.11687447875738144,0.11129210144281387,0.05249349772930145,0.0037094454746693373,0.022686336189508438,0.0950261726975441,0.1088174507021904,-0.0615348257124424
-0.07586081326007843,-0.09288211911916733,-0.1014019176363945,0.07404359430074692,-0.105347640812397,0.10232680290937424,0.1181100532412529,-0.09790683537721634,0.10960852354764938,0.08194706588983536,-0.11649864912033081,-0.04841019585728645,0.07515741139650345,-0.033252790570259094,-0.033197399228811264,-0.03311352804303169,0.09252646565437317,-0.08536992967128754,-0.04195551574230194,-0.029600154608488083,0.024291198700666428,-0.0715867429971695,-0.06910089403390884,-0.02716876193881035,0.028037386015057564,0.04182549938559532,-0.08636505901813507,-0.11857512593269348,-0.09005440026521683,0.0907866433262825,0.03359197452664375,-0.05132177844643593,-0.03010915033519268,-0.10915184766054153,-0.1079326719045639,0.004146136809140444,-0.07724481076002121,-0.010402648709714413,-0.07044863700866699,0.07099160552024841,0.05477656051516533,-0.0015091552631929517,0.005622230935841799,0.0314067043364048,0.06360965967178345,0.02583354525268078,-0.03634520620107651,0.01839297078549862,0.10200338065624237,0.05603407695889473,-0.11526064574718475,0.01839912310242653,-0.12110226601362228,0.10258693993091583,0.03993865102529526,-0.04191473871469498,0.12041858583688736,0.07675667107105255,0.06126636639237404,0.08198260515928268,0.032610733062028885,-0.03144881874322891,-0.04639771208167076,-0.11562548577785492
0.0526193305850029,0.06290318071842194,0.029264938086271286,-0.0564623661339283,-0.09036843478679657,-0.1031324565410614,-0.01767079532146454,-0.015495258383452892,-0.09901220351457596,0.06495056301355362,0.05872880667448044,0.057023439556360245,-0.06553865969181061,0.029680510982871056,0.09444347769021988,-0.0137214045971632,0.024818461388349533,0.0586760975420475,-0.014301554299890995,0.1096244603395462,0.07947158068418503,-0.00694364495575428,-0.0456228032708168,0.004445791244506836,0.1040581464767456,0.03780331462621689,-0.1094382107257843,-0.10955757647752762,-0.12245035916566849,0.01841314323246479,-0.04998274892568588,-0.04113951325416565,-0.02045019343495369,0.03965888172388077,-0.0383024662733078,0.08718976378440857,-0.08632857352495193,-0.07763732224702835,-0.08254124969244003,-0.0903732031583786,0.004261457826942205,-0.1223311573266983,-0.0010204280260950327,-0.10139799118041992,-0.05657597631216049,0.039885833859443665,0.10312987864017487,-0.030447563156485558,-0.09629733860492706,-0.10127332806587219,-0.06878191977739334,-0.057755857706069946,-0.07732392102479935,0.02264229580760002,0.10949960350990295,-0.07793261110782623,0.020084824413061142,0.12366537749767303,-0.0800621286034584,0.1080818921327591,0.04447918385267258,-0.11217095702886581,0.0757283866405487,0.0011420343071222305
0.011737233027815819,-0.03949230909347534,0.08309999853372574,0.014549430459737778,0.09952062368392944,0.034154437482357025,-0.09075000882148743,0.0540614128112793,0.00018021278083324432,-0.0890548825263977,0.0003854898386634886,-0.08970627933740616,0.04015691950917244,0.06443033367395401,0.016169151291251183,0.12379179149866104,-0.007386264391243458,-0.07612816244363785,0.07959210127592087,0.12079372256994247,-0.07384531944990158,-0.006183817982673645,-0.10574155300855637,0.023502280935645103,0.03136257827281952,-0.029070064425468445,-0.07521207630634308,0.13252094388008118,0.010012433864176273,-0.055866893380880356,0.06312034279108047,-0.09070903807878494,-0.033271629363298416,-0.0606277696788311,-0.10550760477781296,-0.0013363704783841968,0.04542141780257225,-0.06715293228626251,-0.08434408158063889,0.1122814491391182,-0.04824358969926834,0.07664796710014343,-0.02151305228471756,-0.10923976451158524,0.008048834279179573,-0.13031888008117676,-0.005144232418388128,0.024912461638450623,0.007992180064320564,-0.10239696502685547,0.03453448787331581,0.07855600863695145,0.015318895690143108,0.12226185202598572,-0.12771493196487427,0.08668079227209091,-0.10054021328687668,0.08460137993097305,-0.04263654351234436,-0.040594588965177536,0.03420905023813248,0.03221185505390167,0.009451435878872871,-0.06720882654190063
0.09817402064800262,0.07335448265075684,-0.05843326449394226,-0.09513390809297562,0.09380082786083221,-0.082391656935215,-0.06067616492509842,0.010552963241934776,-0.013057827018201351,-0.04042684659361839,-0.03621486574411392,0.0527130588889122,0.060505468398332596,-0.03372274711728096,-0.060643911361694336,0.09063032269477844,-0.08622712641954422,0.1054297611117363,-0.08756788820028305,-0.014472609385848045,0.02859264239668846,-0.11339253932237625,0.028304539620876312,-0.02315160632133484,0.04862985387444496,0.10806311666965485,0.1296340376138687,-0.1009390726685524,-0.09675893932580948,0.03348345682024956,-0.058107100427150726,0.07572976499795914,0.07457780838012695,-0.007266536355018616,-0.12561604380607605,0.04955320432782173,0.05750327929854393,-0.01744975335896015,0.004603694658726454,0.055059365928173065,0.05518120527267456,0.004305329639464617,0.05673045292496681,-0.09882427752017975,-0.011422580108046532,-0.01678813248872757,-0.01571524888277054,0.08621981739997864,-0.07350049912929535,-0.1264626830816269,0.00020416243933141232,-0.0005068095633760095,-0.0959579274058342,-0.1307036131620407,0.10203555226325989,-0.0037330063059926033,0.09415066987276077,0.09639069437980652,0.08412076532840729,-0.1116492748260498,-0.08798921853303909,-0.05908465012907982,0.10406691581010818,0.11769331246614456
0.13231079280376434,0.08626104146242142,0.03250095993280411,0.1304641216993332,0.033297475427389145,-0.047253914177417755,-0.008986108936369419,0.03659429773688316,0.10162106156349182,-0.04566043242812157,0.10058966279029846,0.07247678935527802,-0.09860198944807053,-0.049223314970731735,0.07805463671684265,0.1199020966887474,0.0750025287270546,0.0018184318905696273,0.03728175535798073,-0.027996115386486053,0.03411506488919258,-0.06532655656337738,0.049360472708940506,-0.0012139559257775545,0.11524492502212524,-0.002280413405969739,0.1142282485961914,0.1113348975777626,0.06903073191642761,-0.0397578626871109,0.08375603705644608,-0.11776524782180786,0.12077867239713669,-0.05417918413877487,0.08962099254131317,-0.09273707121610641,0.056280262768268585,-0.020603742450475693,-0.013805299066007137,0.09732683002948761,-0.052299898117780685,0.0021256795153021812,0.08478531986474991,0.09544650465250015,0.020684121176600456,0.016845032572746277,0.005174752790480852,-0.03668373078107834,-0.11033335328102112,0.09736398607492447,-0.028558827936649323,0.03783832862973213,0.021800315007567406,-0.03795311599969864,-0.08271338045597076,-0.1261528581380844,-0.08748815953731537,-0.044314559549093246,0.11457497626543045,0.0224990863353014,0.04634550213813782,-0.036456216126680374,-0.07912270724773407,0.015970295295119286
0.12223224341869354,-0.006406858563423157,0.026598848402500153,0.09772837907075882,0.02414512261748314,-0.01311961468309164,0.06994950026273727,0.08000995218753815,0.0973927229642868,0.1083606481552124,0.10290886461734772,-0.09011070430278778,-0.05547749623656273,-0.11913865059614182,-0.08224675059318542,0.061830054968595505,-0.0632687509059906,0.10148008912801743,-0.053467120975255966,0.07443036884069443,-0.011353096924722195,0.05862501636147499,-0.04795895144343376,0.06594761461019516,-0.06306006759405136,-0.014226540923118591,0.07317914068698883,0.00979346502572298,-0.03550535440444946,-0.049811024218797684,-0.048537954688072205,-0.021708641201257706,0.11293106526136398,0.01857556588947773,-0.040048789232969284,0.10163857787847519,0.09791876375675201,0.1168186292052269,0.06955473124980927,-0.007982788607478142,0.08051212131977081,-0.10847826302051544,-0.02148701809346676,0.055941902101039886,-0.011621976271271706,0.00959955994039774,0.11203857511281967,-0.09581492096185684,-0.12402597814798355,-0.055324893444776535,-0.12199505418539047,0.009345291182398796,0.00441767368465662,0.0003950402606278658,0.050022244453430176,-0.10150432586669922,0.09695111215114594,-0.05919043347239494,-0.03488486260175705,-0.01799960620701313,-0.11728175729513168,-0.0818634182214737,-0.11139871180057526,0.01836259290575981
0.0027690930292010307,0.12888650596141815,0.11522670090198517,0.08618149161338806,0.10323141515254974,-0.0017329746624454856,-0.10162083804607391,0.01285956148058176,0.04156724736094475,-0.07483195513486862,0.048790592700242996,0.00771726481616497,-0.10258287191390991,0.07298795133829117,0.1165112853050232,-0.10951951146125793,-0.07389353960752487,0.010691158473491669,0.09064367413520813,0.10479176789522171,0.07775460928678513,-0.0008725543739274144,-0.09338414669036865,-0.10934075713157654,-0.03919471055269241,-0.09131652861833572,0.02360951341688633,-0.10075225681066513,0.024209503084421158,-0.0009249402210116386,0.10288679599761963,0.038122739642858505,0.09737973660230637,-0.018292006105184555,-0.007142241578549147,0.044415660202503204,0.03987079858779907,0.076964370906353,0.03600022569298744,0.027965711429715157,-0.055482830852270126,0.08121447265148163,-0.06785368174314499,0.12302784621715546,0.06948409229516983,-0.11777983605861664,-0.043525442481040955,0.09650957584381104,0.10186028480529785,-0.011435920372605324,-0.03305864706635475,0.10423380136489868,0.10382110625505447,-0.11255389451980591,0.09701108187437057,0.11436982452869415,0.06307946145534515,-0.11425025761127472,-0.00921139307320118,-0.02807294763624668,-0.02035708911716938,0.07299736887216568,0.12013896554708481,0.11068488657474518
