"# weight_3d - Shape: torch.Size([32, 20])"
# Dtype: torch.float32
# Device: cpu
# Exported: 2025-10-26T18:09:47.022710

dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
-0.36632823944091797,1.227577567100525,-0.16793353855609894,-0.2417011559009552,-1.566836953163147,-0.037990935146808624,1.1304937601089478,0.0721956193447113,1.4281697273254395,-0.4675215780735016,-1.416236162185669,0.9407491087913513,0.27306225895881653,-0.2229277491569519,0.19887961447238922,-1.555540919303894,1.8751295804977417,-1.0952285528182983,-0.38750702142715454,0.986915647983551
2.158167600631714,-2.2795562744140625,-1.331923007965088,0.846794605255127,-1.5703898668289185,0.49192264676094055,1.0142533779144287,-1.834439992904663,-0.3178788125514984,0.23713351786136627,-1.0557948350906372,1.0059995651245117,1.7405158281326294,0.46202352643013,-0.0413198359310627,-0.7879799604415894,0.09495216608047485,1.8273917436599731,0.37573888897895813,1.4918643236160278
-0.6546698212623596,1.1447817087173462,-0.1590593308210373,1.5197687149047852,-0.17498217523097992,2.105931043624878,-0.40186160802841187,-0.4271427392959595,0.24369707703590393,0.3909294307231903,-1.1449928283691406,0.07597434520721436,-0.9602279663085938,-0.0674876794219017,-0.340564101934433,-0.7392284870147705,-0.8345828056335449,-0.09228019416332245,-0.23786254227161407,-1.0942124128341675
-0.5520576238632202,-1.802135705947876,2.1721999645233154,-1.3781917095184326,-0.5187985301017761,-0.9909884333610535,-0.5492144227027893,-0.0576639361679554,0.5836930274963379,2.0471584796905518,0.3881617486476898,0.7558295726776123,0.004853368271142244,-0.6294829249382019,-1.3131135702133179,-0.7240288257598877,1.5117913484573364,2.253124713897705,-0.3693678081035614,1.1187440156936646
0.013438676483929157,-0.4622798562049866,-0.3957520127296448,1.0067602396011353,-0.8529341220855713,0.7898747324943542,-0.947166919708252,-0.5357106924057007,0.6432585716247559,-0.1360611468553543,-1.4133267402648926,-0.04416970908641815,-0.18705621361732483,1.612558126449585,-1.0692510604858398,0.9953793883323669,0.004630278795957565,0.2324650138616562,-0.42361748218536377,0.8043804168701172
-0.27125078439712524,-0.7818267941474915,-0.7959185242652893,0.42717084288597107,-0.16407765448093414,1.9258153438568115,-0.34365659952163696,-0.6590940952301025,1.0406309366226196,-0.544060468673706,1.7364827394485474,-0.8948994278907776,-1.1995059251785278,-0.1804472655057907,-1.451684594154358,-0.8087083697319031,-0.0328076146543026,1.8859665393829346,0.8023592829704285,-0.07546419650316238
0.3401370942592621,-0.04525004327297211,-0.7678841352462769,0.39161941409111023,0.7412840723991394,-0.34237954020500183,-0.8299941420555115,0.771917462348938,-0.6062492728233337,-1.0351618528366089,0.37035679817199707,-0.7766995429992676,0.02546965703368187,1.445302128791809,-0.7482108473777771,-2.364638090133667,-0.04917236417531967,0.8431622385978699,0.1635182648897171,-0.9052362442016602
-0.15573158860206604,0.545688271522522,-0.9905906915664673,0.22046415507793427,1.1219913959503174,0.847598135471344,2.1592655181884766,-0.4482697546482086,-1.3627225160598755,-1.4751641750335693,-1.2505797147750854,-0.6083618998527527,0.17753136157989502,-0.2090071439743042,-0.08457034826278687,0.5957973003387451,-0.23902909457683563,1.0812840461730957,0.6999210715293884,0.048083268105983734
-0.5988474488258362,-0.9033381938934326,-2.122898578643799,-0.18316523730754852,1.8211839199066162,-1.4554963111877441,1.0393825769424438,-2.1487278938293457,0.23214539885520935,1.9647856950759888,1.719093918800354,-1.2868051528930664,0.9910866618156433,0.10161292552947998,2.547539710998535,0.3700294494628906,0.5121483206748962,0.005426277406513691,1.2213380336761475,-0.683501124382019
0.6777014136314392,0.8546340465545654,0.47019439935684204,0.15055379271507263,0.18149229884147644,-0.7895323634147644,-1.1276787519454956,-2.004175901412964,-0.4581436812877655,-2.4169423580169678,-0.09247158467769623,-0.8132097125053406,-0.22232972085475922,0.18859972059726715,-1.4859089851379395,1.2040162086486816,0.3842766582965851,-0.0013765895273536444,-0.08558007329702377,1.447972297668457
