"# weight_3d - Shape: torch.Size([64, 20])"
# Dtype: torch.float32
# Device: cpu
# Exported: 2025-10-26T18:09:40.527682

dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19
-0.7176436185836792,-0.25006043910980225,-0.5508192181587219,0.8017488718032837,-1.3008627891540527,1.0154199600219727,-1.316221833229065,-1.467523217201233,-0.8990981578826904,-0.310075968503952,0.63163161277771,-0.5051645636558533,1.216355562210083,0.0036955957766622305,-1.258481740951538,-1.2141938209533691,-0.4095228910446167,-0.45688891410827637,-1.0724250078201294,0.6504931449890137
-0.5103778839111328,-1.001735806465149,-0.462215781211853,-0.43150344491004944,-0.5949535965919495,1.2128992080688477,0.29239290952682495,-1.119132399559021,0.05372114107012749,-0.17343273758888245,-2.2162082195281982,-1.9155795574188232,-1.5394169092178345,0.42270126938819885,0.9077551364898682,-0.04634329304099083,-1.2009915113449097,-0.6919507384300232,0.9387880563735962,0.6580153703689575
-0.4618934392929077,0.9992061257362366,1.455115556716919,0.41459599137306213,1.8850895166397095,-0.06568966805934906,0.037512727081775665,-0.766242265701294,-0.7350751161575317,-1.2533842325210571,-0.264624685049057,0.04608435928821564,0.342403769493103,-0.624190628528595,0.39173099398612976,1.2635865211486816,0.8693013787269592,2.1761434078216553,0.9553053379058838,-0.03621400520205498
0.8562125563621521,-0.1192772164940834,-0.16246099770069122,-0.9646449685096741,-0.33338576555252075,0.4464922249317169,-0.8080835938453674,0.9066371321678162,-0.7081620693206787,-1.4029124975204468,-0.46395084261894226,-0.3384651839733124,1.8005558252334595,1.0101853609085083,0.45086562633514404,-0.7220909595489502,0.6135545969009399,-1.1612294912338257,-0.3427191376686096,0.5062103271484375
-0.17951233685016632,0.5706222057342529,0.3431479334831238,-2.3081462383270264,-0.9209791421890259,0.3834169805049896,-0.13989701867103577,-0.04848914220929146,1.6618179082870483,1.0831866264343262,-1.3606717586517334,-0.9033307433128357,1.0147026777267456,-1.7614227533340454,0.3453696668148041,-1.5804429054260254,-0.25250673294067383,1.3245770931243896,-1.024148941040039,1.0353976488113403
0.7628597021102905,0.9521157741546631,-0.7637697458267212,1.0897232294082642,0.2920607328414917,-0.5928950905799866,1.0194412469863892,-0.8119946122169495,1.1538684368133545,1.2278634309768677,-0.15158778429031372,0.002920843195170164,-1.5185209512710571,1.1011241674423218,-0.6904997229576111,0.6447598934173584,-0.5098806619644165,0.9333894848823547,1.820917010307312,0.9974752068519592
-2.1867222785949707,-0.6674163341522217,-0.4507445991039276,0.37720194458961487,-0.27167728543281555,0.5973944067955017,-2.803518056869507,0.6879252791404724,1.9983947277069092,0.720812976360321,-1.0690906047821045,0.09432600438594818,1.5621418952941895,-1.5023212432861328,0.978747546672821,0.23640893399715424,0.27391350269317627,-0.6756517291069031,-1.1525417566299438,1.5926883220672607
-1.4567105770111084,0.8706205487251282,-0.1837064027786255,-1.236405849456787,-2.227020263671875,1.3572934865951538,-1.6230403184890747,0.15634414553642273,0.38594257831573486,0.7159749269485474,0.6481931209564209,1.15815007686615,0.8993117213249207,-1.4468110799789429,-0.8612021803855896,0.3563065528869629,0.8529677987098694,0.1498730331659317,-0.7433665990829468,-0.21034027636051178
0.6925879120826721,-1.012681245803833,0.21380582451820374,0.8695752024650574,-0.980489194393158,0.20882779359817505,0.44382819533348083,-0.7958207130432129,0.2383221536874771,0.3693399727344513,0.44971224665641785,-0.34724289178848267,0.4312123656272888,-1.436599612236023,1.2326945066452026,1.0880744457244873,1.9147549867630005,0.1516692191362381,0.29002201557159424,0.06928765773773193
0.13954956829547882,-0.5638540387153625,0.8083920478820801,2.4104883670806885,0.8295438289642334,0.32307201623916626,-1.1570030450820923,-0.7431979775428772,0.10545153170824051,1.2340443134307861,-1.2093029022216797,-0.2061617523431778,-0.5065646767616272,-0.9068155288696289,-0.002591954544186592,-1.1741951704025269,1.638607144355774,-0.9324355721473694,-0.7967318892478943,-0.49540939927101135
